,1,2,3,4,5,CY,Z_count_1,Z_count_2,Z_count_3,Z_count_4,Z_count_5,Z_count_6,Z_min,Z_T,Z_max,Z_min_61,Z_max_61,Z_min_c,Z_T_c,Z_max_c,Z_min_61_c,Z_max_61_c,F_count_1,F_count_2,F_count_3,F_count_4,F_count_5,F_count_6,F_min,F_T,F_max,F_min_56,F_max_56,F_min_c,F_T_c,F_max_c,F_min_56_c,F_max_56_c
2289,2,5,4,4,4,1,0,1,0,3,1,0,0,0,3,0,0,0,0,3,0,0,0,1,0,3,1,0,0,1,3,0,1,0,1,3,0,1
2290,2,5,4,4,5,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
2291,2,5,4,4,6,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
2292,2,5,4,5,1,1,1,1,0,1,2,0,0,1,2,0,1,0,1,2,0,1,1,2,1,2,3,1,1,2,3,1,3,1,2,3,1,3
2293,2,5,4,5,2,1,0,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,2,0,0,2,2,0,2,0,2,2,0,2
2294,2,5,4,5,3,1,0,1,1,1,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,1,2,0,2,0,1,2,0,2
2295,2,5,4,5,4,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
2296,2,5,4,5,5,1,0,1,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,1,0,1,3,0,0,1,3,0,3,0,1,3,0,3
2297,2,5,4,5,6,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2298,2,5,4,6,1,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
2299,2,5,4,6,2,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
2300,2,5,4,6,3,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
2301,2,5,4,6,4,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
2302,2,5,4,6,5,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2303,2,5,4,6,6,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
2304,2,5,5,1,1,1,2,1,0,0,2,0,0,2,2,0,2,0,2,2,0,2,2,3,2,2,4,2,2,3,4,2,4,2,3,4,2,4
2305,2,5,5,1,2,1,1,2,0,0,2,0,0,1,2,0,1,0,1,2,0,1,1,3,1,1,3,1,1,3,3,1,3,1,3,3,1,3
2306,2,5,5,1,3,1,1,1,1,0,2,0,0,1,2,0,1,0,1,2,0,1,1,2,2,1,3,1,1,2,3,1,3,1,2,3,1,3
2307,2,5,5,1,4,1,1,1,0,1,2,0,0,1,2,0,1,0,1,2,0,1,1,2,1,2,3,1,1,2,3,1,3,1,2,3,1,3
2308,2,5,5,1,5,1,1,1,0,0,3,0,0,1,3,0,1,0,1,3,0,1,1,2,1,1,4,1,1,2,4,1,4,1,2,4,1,4
2309,2,5,5,1,6,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
2310,2,5,5,2,1,1,1,2,0,0,2,0,0,1,2,0,1,0,1,2,0,1,1,3,1,1,3,1,1,3,3,1,3,1,3,3,1,3
2311,2,5,5,2,2,1,0,3,0,0,2,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,2,0,0,3,3,0,2,0,3,3,0,2
2312,2,5,5,2,3,1,0,2,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0,2,0,0,2,2,0,2,0,2,2,0,2
2313,2,5,5,2,4,1,0,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,2,0,0,2,2,0,2,0,2,2,0,2
2314,2,5,5,2,5,1,0,2,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,3,0,0,2,3,0,3,0,2,3,0,3
2315,2,5,5,2,6,1,0,2,0,0,2,1,0,0,2,0,1,0,0,2,0,1,0,2,0,0,2,1,0,2,2,1,2,0,2,2,1,2
2316,2,5,5,3,1,1,1,1,1,0,2,0,0,1,2,0,1,0,1,2,0,1,1,2,2,1,3,1,1,2,3,1,3,1,2,3,1,3
2317,2,5,5,3,2,1,0,2,1,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,1,0,2,0,0,2,2,0,2,0,2,2,0,2
2318,2,5,5,3,3,1,0,1,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,2,0,2,0,0,1,2,0,2,0,1,2,0,2
2319,2,5,5,3,4,1,0,1,1,1,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,1,2,0,2,0,1,2,0,2
2320,2,5,5,3,5,1,0,1,1,0,3,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0,3,0,0,1,3,0,3,0,1,3,0,3
2321,2,5,5,3,6,1,0,1,1,0,2,1,0,0,2,0,1,0,0,2,0,1,0,1,1,0,2,1,0,1,2,1,2,0,1,2,1,2
2322,2,5,5,4,1,1,1,1,0,1,2,0,0,1,2,0,1,0,1,2,0,1,1,2,1,2,3,1,1,2,3,1,3,1,2,3,1,3
2323,2,5,5,4,2,1,0,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,2,0,0,2,2,0,2,0,2,2,0,2
2324,2,5,5,4,3,1,0,1,1,1,2,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,2,0,0,1,2,0,2,0,1,2,0,2
2325,2,5,5,4,4,1,0,1,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2,2,0,0,1,2,0,2,0,1,2,0,2
2326,2,5,5,4,5,1,0,1,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,1,0,1,3,0,0,1,3,0,3,0,1,3,0,3
2327,2,5,5,4,6,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2328,2,5,5,5,1,1,1,1,0,0,3,0,0,1,3,0,1,0,1,3,0,1,1,2,1,1,4,1,1,2,4,1,4,1,2,4,1,4
2329,2,5,5,5,2,1,0,2,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,3,0,0,2,3,0,3,0,2,3,0,3
2330,2,5,5,5,3,1,0,1,1,0,3,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0,3,0,0,1,3,0,3,0,1,3,0,3
2331,2,5,5,5,4,1,0,1,0,1,3,0,0,0,3,0,0,0,0,3,0,0,0,1,0,1,3,0,0,1,3,0,3,0,1,3,0,3
2332,2,5,5,5,5,1,0,1,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,4,0,0,1,4,0,4,0,1,4,0,4
2333,2,5,5,5,6,1,0,1,0,0,3,1,0,0,3,0,1,0,0,3,0,1,0,1,0,0,3,1,0,1,3,1,3,0,1,3,1,3
2334,2,5,5,6,1,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
2335,2,5,5,6,2,1,0,2,0,0,2,1,0,0,2,0,1,0,0,2,0,1,0,2,0,0,2,1,0,2,2,1,2,0,2,2,1,2
2336,2,5,5,6,3,1,0,1,1,0,2,1,0,0,2,0,1,0,0,2,0,1,0,1,1,0,2,1,0,1,2,1,2,0,1,2,1,2
2337,2,5,5,6,4,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2338,2,5,5,6,5,1,0,1,0,0,3,1,0,0,3,0,1,0,0,3,0,1,0,1,0,0,3,1,0,1,3,1,3,0,1,3,1,3
2339,2,5,5,6,6,1,0,1,0,0,2,2,0,0,2,0,2,0,0,2,0,2,0,1,0,0,2,2,0,1,2,2,2,0,1,2,2,2
2340,2,5,6,1,1,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
2341,2,5,6,1,2,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2342,2,5,6,1,3,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
2343,2,5,6,1,4,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
2344,2,5,6,1,5,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
2345,2,5,6,1,6,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
2346,2,5,6,2,1,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2347,2,5,6,2,2,1,0,3,0,0,1,1,0,0,3,0,1,0,0,3,0,1,0,3,0,0,1,1,0,3,3,1,1,0,3,3,1,1
2348,2,5,6,2,3,1,0,2,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,2,1,0,1,1,0,2,2,1,1,0,2,2,1,1
2349,2,5,6,2,4,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
2350,2,5,6,2,5,1,0,2,0,0,2,1,0,0,2,0,1,0,0,2,0,1,0,2,0,0,2,1,0,2,2,1,2,0,2,2,1,2
2351,2,5,6,2,6,1,0,2,0,0,1,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,1,2,0,2,2,1,2,0,2,2,1,2
2352,2,5,6,3,1,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
2353,2,5,6,3,2,1,0,2,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,2,1,0,1,1,0,2,2,1,1,0,2,2,1,1
2354,2,5,6,3,3,1,0,1,2,0,1,1,0,0,2,0,1,0,0,2,0,1,0,1,2,0,1,1,0,1,2,1,1,0,1,2,1,1
2355,2,5,6,3,4,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
2356,2,5,6,3,5,1,0,1,1,0,2,1,0,0,2,0,1,0,0,2,0,1,0,1,1,0,2,1,0,1,2,1,2,0,1,2,1,2
2357,2,5,6,3,6,1,0,1,1,0,1,2,0,0,2,0,2,0,0,2,0,2,0,1,1,0,1,2,0,1,2,1,2,0,1,2,1,2
2358,2,5,6,4,1,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
2359,2,5,6,4,2,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
2360,2,5,6,4,3,10,0,1,1,1,1,1,0,0,1,0,1,0,0,10,0,10,0,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10
2361,2,5,6,4,4,1,0,1,0,2,1,1,0,0,2,0,1,0,0,2,0,1,0,1,0,2,1,1,0,1,2,1,1,0,1,2,1,1
2362,2,5,6,4,5,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2363,2,5,6,4,6,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
2364,2,5,6,5,1,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
2365,2,5,6,5,2,1,0,2,0,0,2,1,0,0,2,0,1,0,0,2,0,1,0,2,0,0,2,1,0,2,2,1,2,0,2,2,1,2
2366,2,5,6,5,3,1,0,1,1,0,2,1,0,0,2,0,1,0,0,2,0,1,0,1,1,0,2,1,0,1,2,1,2,0,1,2,1,2
2367,2,5,6,5,4,1,0,1,0,1,2,1,0,0,2,0,1,0,0,2,0,1,0,1,0,1,2,1,0,1,2,1,2,0,1,2,1,2
2368,2,5,6,5,5,1,0,1,0,0,3,1,0,0,3,0,1,0,0,3,0,1,0,1,0,0,3,1,0,1,3,1,3,0,1,3,1,3
2369,2,5,6,5,6,1,0,1,0,0,2,2,0,0,2,0,2,0,0,2,0,2,0,1,0,0,2,2,0,1,2,2,2,0,1,2,2,2
2370,2,5,6,6,1,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
2371,2,5,6,6,2,1,0,2,0,0,1,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,1,2,0,2,2,1,2,0,2,2,1,2
2372,2,5,6,6,3,1,0,1,1,0,1,2,0,0,2,0,2,0,0,2,0,2,0,1,1,0,1,2,0,1,2,1,2,0,1,2,1,2
2373,2,5,6,6,4,1,0,1,0,1,1,2,0,0,2,0,2,0,0,2,0,2,0,1,0,1,1,2,0,1,2,1,2,0,1,2,1,2
2374,2,5,6,6,5,1,0,1,0,0,2,2,0,0,2,0,2,0,0,2,0,2,0,1,0,0,2,2,0,1,2,2,2,0,1,2,2,2
2375,2,5,6,6,6,1,0,1,0,0,1,3,0,0,3,0,3,0,0,3,0,3,0,1,0,0,1,3,0,1,3,1,3,0,1,3,1,3
2376,2,6,1,1,1,1,3,1,0,0,0,1,0,3,3,1,3,0,3,3,1,3,3,4,3,3,3,4,3,4,4,3,4,3,4,4,3,4
2377,2,6,1,1,2,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
2378,2,6,1,1,3,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
2379,2,6,1,1,4,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
2380,2,6,1,1,5,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
2381,2,6,1,1,6,1,2,1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,3,2,2,2,4,2,3,4,2,4,2,3,4,2,4
2382,2,6,1,2,1,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
2383,2,6,1,2,2,1,1,3,0,0,0,1,0,1,3,1,1,0,1,3,1,1,1,4,1,1,1,2,1,4,4,1,2,1,4,4,1,2
2384,2,6,1,2,3,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2385,2,6,1,2,4,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
2386,2,6,1,2,5,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2387,2,6,1,2,6,1,1,2,0,0,0,2,0,1,2,1,2,0,1,2,1,2,1,3,1,1,1,3,1,3,3,1,3,1,3,3,1,3
2388,2,6,1,3,1,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
2389,2,6,1,3,2,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2390,2,6,1,3,3,1,1,1,2,0,0,1,0,1,2,1,1,0,1,2,1,1,1,2,3,1,1,2,1,2,3,1,2,1,2,3,1,2
2391,2,6,1,3,4,10,1,1,1,1,0,1,0,1,1,1,1,0,10,10,10,10,1,2,2,2,1,2,1,2,2,1,2,10,20,20,10,20
2392,2,6,1,3,5,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
2393,2,6,1,3,6,1,1,1,1,0,0,2,0,1,2,1,2,0,1,2,1,2,1,2,2,1,1,3,1,2,3,1,3,1,2,3,1,3
2394,2,6,1,4,1,1,2,1,0,1,0,1,0,2,2,1,2,0,2,2,1,2,2,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3
2395,2,6,1,4,2,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
2396,2,6,1,4,3,10,1,1,1,1,0,1,0,1,1,1,1,0,10,10,10,10,1,2,2,2,1,2,1,2,2,1,2,10,20,20,10,20
2397,2,6,1,4,4,1,1,1,0,2,0,1,0,1,2,1,1,0,1,2,1,1,1,2,1,3,1,2,1,2,3,1,2,1,2,3,1,2
2398,2,6,1,4,5,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
2399,2,6,1,4,6,1,1,1,0,1,0,2,0,1,2,1,2,0,1,2,1,2,1,2,1,2,1,3,1,2,3,1,3,1,2,3,1,3
2400,2,6,1,5,1,1,2,1,0,0,1,1,0,2,2,1,2,0,2,2,1,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3
2401,2,6,1,5,2,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2402,2,6,1,5,3,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
2403,2,6,1,5,4,10,1,1,0,1,1,1,0,1,1,1,1,0,10,10,10,10,1,2,1,2,2,2,1,2,2,2,2,10,20,20,20,20
2404,2,6,1,5,5,1,1,1,0,0,2,1,0,1,2,1,1,0,1,2,1,1,1,2,1,1,3,2,1,2,3,2,3,1,2,3,2,3
2405,2,6,1,5,6,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
2406,2,6,1,6,1,1,2,1,0,0,0,2,0,2,2,2,2,0,2,2,2,2,2,3,2,2,2,4,2,3,4,2,4,2,3,4,2,4
2407,2,6,1,6,2,1,1,2,0,0,0,2,0,1,2,1,2,0,1,2,1,2,1,3,1,1,1,3,1,3,3,1,3,1,3,3,1,3
2408,2,6,1,6,3,1,1,1,1,0,0,2,0,1,2,1,2,0,1,2,1,2,1,2,2,1,1,3,1,2,3,1,3,1,2,3,1,3
2409,2,6,1,6,4,1,1,1,0,1,0,2,0,1,2,1,2,0,1,2,1,2,1,2,1,2,1,3,1,2,3,1,3,1,2,3,1,3
2410,2,6,1,6,5,1,1,1,0,0,1,2,0,1,2,1,2,0,1,2,1,2,1,2,1,1,2,3,1,2,3,2,3,1,2,3,2,3
2411,2,6,1,6,6,1,1,1,0,0,0,3,0,1,3,1,3,0,1,3,1,3,1,2,1,1,1,4,1,2,4,1,4,1,2,4,1,4
2412,2,6,2,1,1,1,2,2,0,0,0,1,0,2,2,1,2,0,2,2,1,2,2,4,2,2,2,3,2,4,4,2,3,2,4,4,2,3
2413,2,6,2,1,2,1,1,3,0,0,0,1,0,1,3,1,1,0,1,3,1,1,1,4,1,1,1,2,1,4,4,1,2,1,4,4,1,2
2414,2,6,2,1,3,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2415,2,6,2,1,4,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
2416,2,6,2,1,5,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2417,2,6,2,1,6,1,1,2,0,0,0,2,0,1,2,1,2,0,1,2,1,2,1,3,1,1,1,3,1,3,3,1,3,1,3,3,1,3
2418,2,6,2,2,1,1,1,3,0,0,0,1,0,1,3,1,1,0,1,3,1,1,1,4,1,1,1,2,1,4,4,1,2,1,4,4,1,2
2419,2,6,2,2,2,1,0,4,0,0,0,1,0,0,4,0,1,0,0,4,0,1,0,4,0,0,0,1,0,4,4,0,1,0,4,4,0,1
2420,2,6,2,2,3,1,0,3,1,0,0,1,0,0,3,0,1,0,0,3,0,1,0,3,1,0,0,1,0,3,3,0,1,0,3,3,0,1
2421,2,6,2,2,4,1,0,3,0,1,0,1,0,0,3,0,1,0,0,3,0,1,0,3,0,1,0,1,0,3,3,0,1,0,3,3,0,1
2422,2,6,2,2,5,1,0,3,0,0,1,1,0,0,3,0,1,0,0,3,0,1,0,3,0,0,1,1,0,3,3,1,1,0,3,3,1,1
2423,2,6,2,2,6,1,0,3,0,0,0,2,0,0,3,0,2,0,0,3,0,2,0,3,0,0,0,2,0,3,3,0,2,0,3,3,0,2
2424,2,6,2,3,1,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2425,2,6,2,3,2,1,0,3,1,0,0,1,0,0,3,0,1,0,0,3,0,1,0,3,1,0,0,1,0,3,3,0,1,0,3,3,0,1
2426,2,6,2,3,3,1,0,2,2,0,0,1,0,0,2,0,1,0,0,2,0,1,0,2,2,0,0,1,0,2,2,0,1,0,2,2,0,1
2427,2,6,2,3,4,1,0,2,1,1,0,1,0,0,2,0,1,0,0,2,0,1,0,2,1,1,0,1,0,2,2,0,1,0,2,2,0,1
2428,2,6,2,3,5,1,0,2,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,2,1,0,1,1,0,2,2,1,1,0,2,2,1,1
2429,2,6,2,3,6,1,0,2,1,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2,1,0,0,2,0,2,2,0,2,0,2,2,0,2
2430,2,6,2,4,1,1,1,2,0,1,0,1,0,1,2,1,1,0,1,2,1,1,1,3,1,2,1,2,1,3,3,1,2,1,3,3,1,2
2431,2,6,2,4,2,1,0,3,0,1,0,1,0,0,3,0,1,0,0,3,0,1,0,3,0,1,0,1,0,3,3,0,1,0,3,3,0,1
2432,2,6,2,4,3,1,0,2,1,1,0,1,0,0,2,0,1,0,0,2,0,1,0,2,1,1,0,1,0,2,2,0,1,0,2,2,0,1
2433,2,6,2,4,4,1,0,2,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,2,0,2,0,1,0,2,2,0,1,0,2,2,0,1
2434,2,6,2,4,5,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
2435,2,6,2,4,6,1,0,2,0,1,0,2,0,0,2,0,2,0,0,2,0,2,0,2,0,1,0,2,0,2,2,0,2,0,2,2,0,2
2436,2,6,2,5,1,1,1,2,0,0,1,1,0,1,2,1,1,0,1,2,1,1,1,3,1,1,2,2,1,3,3,2,2,1,3,3,2,2
2437,2,6,2,5,2,1,0,3,0,0,1,1,0,0,3,0,1,0,0,3,0,1,0,3,0,0,1,1,0,3,3,1,1,0,3,3,1,1
2438,2,6,2,5,3,1,0,2,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,2,1,0,1,1,0,2,2,1,1,0,2,2,1,1
2439,2,6,2,5,4,1,0,2,0,1,1,1,0,0,2,0,1,0,0,2,0,1,0,2,0,1,1,1,0,2,2,1,1,0,2,2,1,1
2440,2,6,2,5,5,1,0,2,0,0,2,1,0,0,2,0,1,0,0,2,0,1,0,2,0,0,2,1,0,2,2,1,2,0,2,2,1,2
2441,2,6,2,5,6,1,0,2,0,0,1,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,1,2,0,2,2,1,2,0,2,2,1,2
2442,2,6,2,6,1,1,1,2,0,0,0,2,0,1,2,1,2,0,1,2,1,2,1,3,1,1,1,3,1,3,3,1,3,1,3,3,1,3
2443,2,6,2,6,2,1,0,3,0,0,0,2,0,0,3,0,2,0,0,3,0,2,0,3,0,0,0,2,0,3,3,0,2,0,3,3,0,2
2444,2,6,2,6,3,1,0,2,1,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2,1,0,0,2,0,2,2,0,2,0,2,2,0,2
2445,2,6,2,6,4,1,0,2,0,1,0,2,0,0,2,0,2,0,0,2,0,2,0,2,0,1,0,2,0,2,2,0,2,0,2,2,0,2
2446,2,6,2,6,5,1,0,2,0,0,1,2,0,0,2,0,2,0,0,2,0,2,0,2,0,0,1,2,0,2,2,1,2,0,2,2,1,2
2447,2,6,2,6,6,1,0,2,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,2,0,0,0,3,0,2,3,0,3,0,2,3,0,3
2448,2,6,3,1,1,1,2,1,1,0,0,1,0,2,2,1,2,0,2,2,1,2,2,3,3,2,2,3,2,3,3,2,3,2,3,3,2,3
2449,2,6,3,1,2,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2450,2,6,3,1,3,1,1,1,2,0,0,1,0,1,2,1,1,0,1,2,1,1,1,2,3,1,1,2,1,2,3,1,2,1,2,3,1,2
2451,2,6,3,1,4,10,1,1,1,1,0,1,0,1,1,1,1,0,10,10,10,10,1,2,2,2,1,2,1,2,2,1,2,10,20,20,10,20
2452,2,6,3,1,5,10,1,1,1,0,1,1,0,1,1,1,1,0,10,10,10,10,1,2,2,1,2,2,1,2,2,2,2,10,20,20,20,20
2453,2,6,3,1,6,1,1,1,1,0,0,2,0,1,2,1,2,0,1,2,1,2,1,2,2,1,1,3,1,2,3,1,3,1,2,3,1,3
2454,2,6,3,2,1,1,1,2,1,0,0,1,0,1,2,1,1,0,1,2,1,1,1,3,2,1,1,2,1,3,3,1,2,1,3,3,1,2
2455,2,6,3,2,2,1,0,3,1,0,0,1,0,0,3,0,1,0,0,3,0,1,0,3,1,0,0,1,0,3,3,0,1,0,3,3,0,1
2456,2,6,3,2,3,1,0,2,2,0,0,1,0,0,2,0,1,0,0,2,0,1,0,2,2,0,0,1,0,2,2,0,1,0,2,2,0,1
2457,2,6,3,2,4,1,0,2,1,1,0,1,0,0,2,0,1,0,0,2,0,1,0,2,1,1,0,1,0,2,2,0,1,0,2,2,0,1
2458,2,6,3,2,5,1,0,2,1,0,1,1,0,0,2,0,1,0,0,2,0,1,0,2,1,0,1,1,0,2,2,1,1,0,2,2,1,1
2459,2,6,3,2,6,1,0,2,1,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2,1,0,0,2,0,2,2,0,2,0,2,2,0,2
2460,2,6,3,3,1,1,1,1,2,0,0,1,0,1,2,1,1,0,1,2,1,1,1,2,3,1,1,2,1,2,3,1,2,1,2,3,1,2
2461,2,6,3,3,2,1,0,2,2,0,0,1,0,0,2,0,1,0,0,2,0,1,0,2,2,0,0,1,0,2,2,0,1,0,2,2,0,1
2462,2,6,3,3,3,1,0,1,3,0,0,1,0,0,3,0,1,0,0,3,0,1,0,1,3,0,0,1,0,1,3,0,1,0,1,3,0,1
